seed,strategy,n_labels,rmse,rmse_hard,frac_hard_labelled,selector_rmse
3,heuristic,1150,31.472772596726134,51.515246658163704,0.2634782608695652,
3,heuristic,1250,31.923909769277,51.72935548488987,0.2424,
3,heuristic,1350,31.83325724987986,52.14482911823956,0.22444444444444445,
3,heuristic,1354,31.281811620022417,50.79893868772178,0.22378138847858198,
3,gp_uncertainty,50,42.476598010956316,74.47334194137724,0.12,60.286535925302346
3,gp_uncertainty,100,53.07370411731545,99.8360357351193,0.48,64.98718999132322
3,gp_uncertainty,200,35.22957804012115,55.75341181713992,0.525,35.18420422836981
3,gp_uncertainty,300,34.22710022531849,53.39427500951918,0.51,34.229163490857815
3,gp_uncertainty,400,32.90267640466981,52.637312734398876,0.475,33.488744513805386
3,gp_uncertainty,550,31.942716818246904,51.777601477971515,0.4163636363636364,32.44243758349729
3,gp_uncertainty,650,31.881267571239412,51.48272975248983,0.3830769230769231,32.304687046119774
3,gp_uncertainty,750,32.013519411592455,51.99647108835246,0.364,32.02259584547796
3,gp_uncertainty,850,31.73240966887373,51.78908596907109,0.34352941176470586,31.75366762371799
3,gp_uncertainty,950,31.281129753189056,50.455199760891446,0.31684210526315787,33.21384108025272
3,gp_uncertainty,1050,31.86558036071858,52.11316685038378,0.2885714285714286,33.111670610939164
3,gp_uncertainty,1150,31.439238384610547,50.968303174919086,0.2634782608695652,38.22341545657338
3,gp_uncertainty,1250,31.725860115710493,51.954349125824315,0.2424,38.11914650976144
3,gp_uncertainty,1350,32.02130949549526,52.79657746973095,0.22444444444444445,38.00637719058053
3,gp_uncertainty,1354,31.246419316898304,50.757818130394206,0.22378138847858198,38.00270220461705
3,bootstrap_xgb,50,42.476598010956316,74.47334194137724,0.12,67.73873318805191
3,bootstrap_xgb,100,39.93375507375153,67.2719511118534,0.52,48.63938292424002
3,bootstrap_xgb,200,36.08708645483745,52.35477575443703,0.69,38.64227108068593
3,bootstrap_xgb,300,34.023507721474516,54.346103225401805,0.5733333333333334,34.283784034353246
3,bootstrap_xgb,400,33.05097381440422,52.374194072387546,0.5325,34.09013645099073
3,bootstrap_xgb,550,31.70587655587556,50.72639101978215,0.4672727272727273,33.65463619006505
3,bootstrap_xgb,650,32.12522581562051,52.25178152896917,0.41384615384615386,32.87007288150025
3,bootstrap_xgb,750,31.79079041476828,51.493358369902246,0.39066666666666666,33.388558102881916
3,bootstrap_xgb,850,31.855926113891815,51.57104410265593,0.35058823529411764,32.901845573345334
3,bootstrap_xgb,950,31.23769170260186,50.272592110157795,0.31894736842105265,33.12380431823385
3,bootstrap_xgb,1050,31.678559362965494,51.420286718689184,0.2885714285714286,33.02700676996238
3,bootstrap_xgb,1150,31.38682534999654,50.95519320603028,0.2634782608695652,33.078664609685156
3,bootstrap_xgb,1250,31.53917032069474,51.54818805903835,0.2424,32.98562125410822
3,bootstrap_xgb,1350,31.813496173822966,52.133768979990776,0.22444444444444445,34.02390463548541
3,bootstrap_xgb,1354,31.88023401914361,52.44106406402939,0.22378138847858198,32.81621697464447
4,random,50,37.74016446776757,54.07159127924632,0.26,
4,random,100,38.381764698948196,59.244591402715365,0.27,
4,random,200,35.15013567870291,56.381486510311625,0.255,
4,random,300,33.363107283420874,53.994090736175956,0.24,
4,random,400,33.48255827789466,54.87329203001531,0.2475,
4,random,550,32.70599800080906,52.01398865278716,0.2309090909090909,
4,random,650,35.00717169942205,57.99965862238166,0.23076923076923078,
4,random,750,34.82305394764018,57.31911792590326,0.232,
4,random,850,36.33807816406018,61.06070892296324,0.23294117647058823,
4,random,950,34.3950349402515,56.634747280166906,0.22842105263157894,
4,random,1050,34.55609042278863,57.34072212545767,0.22666666666666666,
4,random,1150,32.74560059805795,54.44244884741233,0.2217391304347826,
4,random,1250,31.83893663959357,52.24704978303748,0.2168,
4,random,1350,30.92508563269243,50.396484448555896,0.2237037037037037,
4,random,1354,31.813621025323346,52.32829106973881,0.22378138847858198,
4,heuristic,50,37.74016446776757,54.07159127924632,0.26,
4,heuristic,100,42.0120204556817,69.6249467253131,0.63,
4,heuristic,200,33.888212262575145,46.95954071552564,0.815,
4,heuristic,300,34.02276661609105,49.68956463354062,0.8766666666666667,
4,heuristic,400,33.16410201185835,49.78560167162397,0.7575,
4,heuristic,550,33.35277936917144,49.61672130480917,0.5509090909090909,
4,heuristic,650,33.1794995105386,51.10029667701335,0.46615384615384614,
4,heuristic,750,32.93117888665037,52.024836054770425,0.404,
4,heuristic,850,31.963484205317844,51.33624097311953,0.3564705882352941,
4,heuristic,950,31.9029491587712,50.52852382483788,0.31894736842105265,
4,heuristic,1050,31.97068841814121,51.85297031680742,0.2885714285714286,
4,heuristic,1150,31.831995023044115,50.62020264026873,0.2634782608695652,
4,heuristic,1250,32.09905297515014,51.93719315301162,0.2424,
4,heuristic,1350,31.81843986425893,52.4605023690692,0.22444444444444445,
4,heuristic,1354,32.11287519554178,53.14734388909057,0.22378138847858198,
4,gp_uncertainty,50,37.74016446776757,54.07159127924632,0.26,49.71967202317198
4,gp_uncertainty,100,35.699059309017585,58.119087829012116,0.51,39.99772596431233
4,gp_uncertainty,200,34.209924474008645,55.482326973523904,0.535,35.18062800085013
4,gp_uncertainty,300,35.36261754327591,53.934640458416496,0.5,35.22583300749431
4,gp_uncertainty,400,32.46800895633237,51.65235411604321,0.475,33.51911098239201
4,gp_uncertainty,550,31.96516490866092,51.130438054661276,0.41818181818181815,32.42429522238102
4,gp_uncertainty,650,32.2296880608597,51.587017813283936,0.38769230769230767,32.41977121566894
4,gp_uncertainty,750,32.26246499448549,51.593076893211595,0.36533333333333334,32.219110260098944
4,gp_uncertainty,850,31.764013813016824,51.55043302907718,0.34352941176470586,31.89457146271847
4,gp_uncertainty,950,31.096554349393454,50.03063788652784,0.3178947368421053,33.18774566518977
4,gp_uncertainty,1050,31.816628326618236,52.41740373105727,0.2885714285714286,33.097800866870095
4,gp_uncertainty,1150,31.053801929052963,50.371944227792156,0.2634782608695652,38.20838165769421
